form	label	len	freq	train_freq	dev_freq	form	form_freq	label	num_labels	label_freq
용현동	LCP_COUNTY	3	1	1	0	용현동	1	LCP_COUNTY	1	1341
용흥	LCP_COUNTY	2	1	1	0	용흥	1	LCP_COUNTY	1	1341
용흥동	LCP_COUNTY	3	1	1	0	용흥동	1	LCP_COUNTY	1	1341
용흥초등학교	OGG_EDUCATION	6	1	1	0	용흥초등학교	1	OGG_EDUCATION	1	491
요나엔터테인먼트	OGG_ECONOMY	8	1	1	0	요나엔터테인먼트	1	OGG_ECONOMY	1	2003
요코하마 미나토미라이21	LC_OTHERS	13	1	1	0	요코하마 미나토미라이21	1	LC_OTHERS	1	1375
요코하마 미나토미라이21(港未來21)	LC_OTHERS	20	1	1	0	요코하마 미나토미라이21(港未來21)	1	LC_OTHERS	1	1375
요트	AF_TRANSPORT	2	1	1	0	요트	1	AF_TRANSPORT	1	1217
요하네스버그	LCP_CAPITALCITY	6	1	0	1	요하네스버그	1	LCP_CAPITALCITY	1	1162
용문산	LCG_MOUNTAIN	3	1	1	0	용문산	1	LCG_MOUNTAIN	1	90
용산구 서울역	LC_OTHERS	7	1	1	0	용산구 서울역	1	LC_OTHERS	1	1375
용산전쟁기념관	AF_BUILDING	7	1	1	0	용산전쟁기념관	1	AF_BUILDING	1	655
용의자 익스트림 런	EV_OTHERS	10	1	1	0	용의자 익스트림 런	1	EV_OTHERS	1	981
용쟁호투	EV_WAR_REVOLUTION	4	1	1	0	용쟁호투	1	EV_WAR_REVOLUTION	1	61
용화선원	LC_OTHERS	4	1	1	0	용화선원	1	LC_OTHERS	1	1375
우 국장	PS_NAME	4	1	1	0	우 국장	1	PS_NAME	1	21537
우 특별대표	PS_NAME	6	1	1	0	우 특별대표	1	PS_NAME	1	21537
우고 차베스	PS_NAME	6	1	1	0	우고 차베스	1	PS_NAME	1	21537
우고 차베스 베네수엘라 대통령	PS_NAME	16	1	1	0	우고 차베스 베네수엘라 대통령	1	PS_NAME	1	21537
우는 남자	AFA_VIDEO	5	1	1	0	우는 남자	1	AFA_VIDEO	1	2799
우드	PS_NAME	2	1	0	1	우드	1	PS_NAME	1	21537
우디 알렌	PS_NAME	5	1	0	1	우디 알렌	1	PS_NAME	1	21537
우디 앨런 감독	PS_NAME	8	1	1	0	우디 앨런 감독	1	PS_NAME	1	21537
우디 해럴슨	PS_NAME	6	1	0	1	우디 해럴슨	1	PS_NAME	1	21537
우디엘런	PS_NAME	4	1	0	1	우디엘런	1	PS_NAME	1	21537
우레탄	MT_CHEMICAL	3	1	1	0	우레탄	1	MT_CHEMICAL	1	121
우로시다니 마사요시	PS_NAME	10	1	0	1	우로시다니 마사요시	1	PS_NAME	1	21537
우로시다니 마사요시(漆谷正義)	PS_NAME	16	1	0	1	우로시다니 마사요시(漆谷正義)	1	PS_NAME	1	21537
우리금융	OGG_ECONOMY	4	1	1	0	우리금융	1	OGG_ECONOMY	1	2003
우리금융지주	OGG_ECONOMY	6	1	0	1	우리금융지주	1	OGG_ECONOMY	1	2003
우리나라사랑 명량 정기예금	AFW_SERVICE_PRODUCTS	14	1	1	0	우리나라사랑 명량 정기예금	1	AFW_SERVICE_PRODUCTS	1	25
우리동네 예체능	AFA_VIDEO	8	1	1	0	우리동네 예체능	1	AFA_VIDEO	1	2799
우리동네 햇살과일	OGG_ECONOMY	9	1	1	0	우리동네 햇살과일	1	OGG_ECONOMY	1	2003
우리들의 일밤-바람에 실려	AFA_VIDEO	14	1	0	1	우리들의 일밤-바람에 실려	1	AFA_VIDEO	1	2799
우리민족끼리TV	OGG_MEDIA	8	1	1	0	우리민족끼리TV	1	OGG_MEDIA	1	1276
우리별	AFA_VIDEO	3	1	1	0	우리별	1	AFA_VIDEO	1	2799
우리별1호와	AFA_VIDEO	6	1	1	0	우리별1호와	1	AFA_VIDEO	1	2799
우메키 마미	PS_NAME	6	1	1	0	우메키 마미	1	PS_NAME	1	21537
우모	PS_NAME	2	1	1	0	우모	1	PS_NAME	1	21537
우무카이	PS_CHARACTER	4	1	1	0	우무카이	1	PS_CHARACTER	1	1027
우베 볼	PS_NAME	4	1	0	1	우베 볼	1	PS_NAME	1	21537
우베 볼 감독	PS_NAME	7	1	0	1	우베 볼 감독	1	PS_NAME	1	21537
우보긴	PS_CHARACTER	3	1	1	0	우보긴	1	PS_CHARACTER	1	1027
우상	TM_DIRECTION	2	1	0	1	우상	1	TM_DIRECTION	1	651
우슈	PS_NAME	2	1	1	0	우슈	1	PS_NAME	1	21537
우스	PS_CHARACTER	2	1	0	1	우스	1	PS_CHARACTER	1	1027
우스투너	PS_NAME	4	1	1	0	우스투너	1	PS_NAME	1	21537
우스투너 박사	PS_NAME	7	1	1	0	우스투너 박사	1	PS_NAME	1	21537
우승민	PS_NAME	3	1	1	0	우승민	1	PS_NAME	1	21537
우에하라	PS_NAME	4	1	1	0	우에하라	1	PS_NAME	1	21537
우연	AFA_VIDEO	2	1	1	0	우연	1	AFA_VIDEO	1	2799
우완투수 에디 버틀러	PS_NAME	11	1	1	0	우완투수 에디 버틀러	1	PS_NAME	1	21537
우원식	PS_NAME	3	1	1	0	우원식	1	PS_NAME	1	21537
우원식 의원	PS_NAME	6	1	1	0	우원식 의원	1	PS_NAME	1	21537
우월	TM_SPORTS	2	1	1	0	우월	1	TM_SPORTS	1	408
우웨볼 감독	PS_NAME	6	1	1	0	우웨볼 감독	1	PS_NAME	1	21537
우위영	PS_NAME	3	1	1	0	우위영	1	PS_NAME	1	21537
우위영 보좌관	PS_NAME	7	1	1	0	우위영 보좌관	1	PS_NAME	1	21537
우윤근	PS_NAME	3	1	1	0	우윤근	1	PS_NAME	1	21537
우윤근 새정치민주연합 원내대표	PS_NAME	16	1	1	0	우윤근 새정치민주연합 원내대표	1	PS_NAME	1	21537
우전 적시타	TM_SPORTS	6	1	1	0	우전 적시타	1	TM_SPORTS	1	408
우주망원경	TMI_HW	5	1	0	1	우주망원경	1	TMI_HW	1	854
우주물리학자 스티븐 호킹	PS_NAME	13	1	1	0	우주물리학자 스티븐 호킹	1	PS_NAME	1	21537
우주인간 제시	AFA_VIDEO	7	1	0	1	우주인간 제시	1	AFA_VIDEO	1	2799
우즈베키스탄 선수	PS_CHARACTER	9	1	1	0	우즈베키스탄 선수	1	PS_CHARACTER	1	1027
우지호	PS_NAME	3	1	1	0	우지호	1	PS_NAME	1	21537
우측	TM_DIRECTION	2	1	1	0	우측	1	TM_DIRECTION	1	651
운봉극장	AF_BUILDING	4	1	0	1	운봉극장	1	AF_BUILDING	1	655
운빨로맨스	AFA_VIDEO	5	1	1	0	운빨로맨스	1	AFA_VIDEO	1	2799
운전기사 허	PS_NAME	6	1	0	1	운전기사 허	1	PS_NAME	1	21537
운전기사 허모(50)	PS_NAME	11	1	1	0	운전기사 허모(50)	1	PS_NAME	1	21537
울게하소서	AFA_MUSIC	5	1	1	0	울게하소서	1	AFA_MUSIC	1	201
울랄라부부	AFA_VIDEO	5	1	1	0	울랄라부부	1	AFA_VIDEO	1	2799
울릉군 선거관리위원회	OGG_POLITICS	11	1	1	0	울릉군 선거관리위원회	1	OGG_POLITICS	1	4964
울리 슈틸리케 대표팀 감독	PS_NAME	14	1	1	0	울리 슈틸리케 대표팀 감독	1	PS_NAME	1	21537
울산 나얼	PS_CHARACTER	5	1	1	0	울산 나얼	1	PS_CHARACTER	1	1027
울산 남구 삼산동	LCP_COUNTY	9	1	0	1	울산 남구 삼산동	1	LCP_COUNTY	1	1341
울산 동구	LC_OTHERS	5	1	1	0	울산 동구	1	LC_OTHERS	1	1375
울산 울주군	LC_OTHERS	6	1	1	0	울산 울주군	1	LC_OTHERS	1	1375
울산 울주군 상북면	LC_OTHERS	10	1	1	0	울산 울주군 상북면	1	LC_OTHERS	1	1375
울산 울주군 상북면 향산리	LCP_COUNTY	14	1	1	0	울산 울주군 상북면 향산리	1	LCP_COUNTY	1	1341
울산 울주군 상북면 향산리 능산마을	LC_OTHERS	19	1	1	0	울산 울주군 상북면 향산리 능산마을	1	LC_OTHERS	1	1375
울산 현대	OGG_SPORTS	5	1	1	0	울산 현대	1	OGG_SPORTS	1	1017
울산공단	LC_OTHERS	4	1	1	0	울산공단	1	LC_OTHERS	1	1375
울산광역시	LCP_CITY	5	1	1	0	울산광역시	1	LCP_CITY	1	1768
울산시 남구 삼산동	LC_OTHERS	10	1	0	1	울산시 남구 삼산동	1	LC_OTHERS	1	1375
울산시 북구	LCP_COUNTY	6	1	1	0	울산시 북구	1	LCP_COUNTY	1	1341
울산시 북구 호계동	LCP_COUNTY	10	1	1	0	울산시 북구 호계동	1	LCP_COUNTY	1	1341
울산지검	OGG_LAW	4	1	1	0	울산지검	1	OGG_LAW	1	501
울주군 상북면 이천리 배내골 들살이	LC_OTHERS	19	1	0	1	울주군 상북면 이천리 배내골 들살이	1	LC_OTHERS	1	1375
울트론	PS_CHARACTER	3	1	1	0	울트론	1	PS_CHARACTER	1	1027
울프 프레데터	PS_CHARACTER	7	1	1	0	울프 프레데터	1	PS_CHARACTER	1	1027
움베르토 렌지	PS_NAME	7	1	0	1	움베르토 렌지	1	PS_NAME	1	21537
우드로우윌슨센터	OGG_OTHERS	8	1	0	1	우드로우윌슨센터	1	OGG_OTHERS	1	591
우루과이 골키퍼	CV_SPORTS_POSITION	8	1	1	0	우루과이 골키퍼	1	CV_SPORTS_POSITION	1	146
우리마당독도지킴이	OGG_OTHERS	9	1	1	0	우리마당독도지킴이	1	OGG_OTHERS	1	591
우리투자증권	OGG_ECONOMY	6	1	0	1	우리투자증권	1	OGG_ECONOMY	1	2003
우사인 볼트	PS_NAME	6	1	1	0	우사인 볼트	1	PS_NAME	1	21537
우석대	OGG_EDUCATION	3	1	1	0	우석대	1	OGG_EDUCATION	1	491
우수상	CV_PRIZE	3	1	1	0	우수상	1	CV_PRIZE	1	188
우완투수	CV_SPORTS_POSITION	4	1	1	0	우완투수	1	CV_SPORTS_POSITION	1	146
우유 가치의 재발견을 위한 포럼	EV_OTHERS	17	1	0	1	우유 가치의 재발견을 위한 포럼	1	EV_OTHERS	1	981
우이산호 충돌 오염사건	EV_OTHERS	12	1	1	0	우이산호 충돌 오염사건	1	EV_OTHERS	1	981
우익수	CV_SPORTS_POSITION	3	1	1	0	우익수	1	CV_SPORTS_POSITION	1	146
우즈베키스탄 아시아선수권	EV_SPORTS	13	1	0	1	우즈베키스탄 아시아선수권	1	EV_SPORTS	1	860
우즈베키스탄인	CV_TRIBE	7	1	0	1	우즈베키스탄인	1	CV_TRIBE	1	271
우즈키	PS_NAME	3	1	1	0	우즈키	1	PS_NAME	1	21537
우크라이나 보안국	OGG_POLITICS	9	1	0	1	우크라이나 보안국	1	OGG_POLITICS	1	4964
우효광	PS_NAME	3	1	1	0	우효광	1	PS_NAME	1	21537
운전사 정	PS_NAME	5	1	1	0	운전사 정	1	PS_NAME	1	21537
우희	PS_NAME	2	1	1	0	우희	1	PS_NAME	1	21537
우희진	PS_NAME	3	1	1	0	우희진	1	PS_NAME	1	21537
울리 슈틸리케 감독	PS_NAME	10	1	1	0	울리 슈틸리케 감독	1	PS_NAME	1	21537
울산 울주경찰서	OGG_POLITICS	8	1	1	0	울산 울주경찰서	1	OGG_POLITICS	1	4964
울산기상대	OGG_POLITICS	5	1	1	0	울산기상대	1	OGG_POLITICS	1	4964
울산해양경비안전서	OGG_POLITICS	9	1	1	0	울산해양경비안전서	1	OGG_POLITICS	1	4964
울산해양경찰서	OGG_POLITICS	7	1	1	0	울산해양경찰서	1	OGG_POLITICS	1	4964
울주 대곡리	LCP_COUNTY	6	1	1	0	울주 대곡리	1	LCP_COUNTY	1	1341
울주경찰서	OGG_POLITICS	5	1	1	0	울주경찰서	1	OGG_POLITICS	1	4964
울트론 아미	PS_NAME	6	1	1	0	울트론 아미	1	PS_NAME	1	21537
우드워드	PS_NAME	4	1	1	0	우드워드	1	PS_NAME	1	21537
웃찾사	AFA_VIDEO	3	1	1	0	웃찾사	1	AFA_VIDEO	1	2799
웅진홀딩스 윤새봄 상무	PS_NAME	12	1	1	0	웅진홀딩스 윤새봄 상무	1	PS_NAME	1	21537
우국	AFA_DOCUMENT	2	1	1	0	우국	1	AFA_DOCUMENT	1	193
우리 사랑하지 말아요	AFA_MUSIC	11	1	1	0	우리 사랑하지 말아요	1	AFA_MUSIC	1	201
우리 싸웠어요	AFA_DOCUMENT	7	1	1	0	우리 싸웠어요	1	AFA_DOCUMENT	1	193
우리나라 대졸 초임 분석 결과	AFA_DOCUMENT	16	1	1	0	우리나라 대졸 초임 분석 결과	1	AFA_DOCUMENT	1	193
우정사업본부	OGG_POLITICS	6	1	1	0	우정사업본부	1	OGG_POLITICS	1	4964
우주전쟁	AFA_VIDEO	4	1	1	0	우주전쟁	1	AFA_VIDEO	1	2799
우체국	OGG_POLITICS	3	1	1	0	우체국	1	OGG_POLITICS	1	4964
울진군	LCP_COUNTY	3	1	0	1	울진군	1	LCP_COUNTY	1	1341
웅진	LCP_COUNTY	2	1	1	0	웅진	1	LCP_COUNTY	1	1341
웅진그룹	OGG_ECONOMY	4	1	1	0	웅진그룹	1	OGG_ECONOMY	1	2003
우리은행 여의도지점	OGG_ECONOMY	10	1	1	0	우리은행 여의도지점	1	OGG_ECONOMY	1	2003
우산도	LCG_ISLAND	3	1	0	1	우산도	1	LCG_ISLAND	1	148
우산봉	LCG_MOUNTAIN	3	1	0	1	우산봉	1	LCG_MOUNTAIN	1	90
우자링	LCP_CITY	3	1	1	0	우자링	1	LCP_CITY	1	1768
우자링(五家岭)가	LCP_CITY	9	1	1	0	우자링(五家岭)가	1	LCP_CITY	1	1768
우타르프라데시 주	LCP_PROVINCE	9	1	1	0	우타르프라데시 주	1	LCP_PROVINCE	1	1100
우타르프라데시주	LCP_PROVINCE	8	1	1	0	우타르프라데시주	1	LCP_PROVINCE	1	1100
우토로 마을	LC_OTHERS	6	1	1	0	우토로 마을	1	LC_OTHERS	1	1375
운동선수	CV_OCCUPATION	4	1	1	0	운동선수	1	CV_OCCUPATION	1	4368
운영위원장	CV_POSITION	5	1	0	1	운영위원장	1	CV_POSITION	1	4600
울산 살인사건	EV_OTHERS	7	1	1	0	울산 살인사건	1	EV_OTHERS	1	981
울트라 코리아	EV_FESTIVAL	7	1	1	0	울트라 코리아	1	EV_FESTIVAL	1	199
우동	CV_FOOD	2	1	1	0	우동	1	CV_FOOD	1	402
우리마당독도지킴이 대표	CV_POSITION	12	1	1	0	우리마당독도지킴이 대표	1	CV_POSITION	1	4600
우주물리학자	CV_OCCUPATION	6	1	1	0	우주물리학자	1	CV_OCCUPATION	1	4368
우주비행사	CV_OCCUPATION	5	1	1	0	우주비행사	1	CV_OCCUPATION	1	4368
우크라이나 군인	CV_OCCUPATION	8	1	1	0	우크라이나 군인	1	CV_OCCUPATION	1	4368
운전수	CV_OCCUPATION	3	1	1	0	운전수	1	CV_OCCUPATION	1	4368
운항관리자	CV_OCCUPATION	5	1	1	0	운항관리자	1	CV_OCCUPATION	1	4368
우피의 노래	AFA_VIDEO	6	1	1	0	우피의 노래	1	AFA_VIDEO	1	2799
울산호	AF_TRANSPORT	3	1	1	0	울산호	1	AF_TRANSPORT	1	1217
우이산호	AF_TRANSPORT	4	1	1	0	우이산호	1	AF_TRANSPORT	1	1217
우정국로	AF_ROAD	4	1	1	0	우정국로	1	AF_ROAD	1	209
우주선	AF_TRANSPORT	3	1	1	0	우주선	1	AF_TRANSPORT	1	1217
우주전함	AF_TRANSPORT	4	1	1	0	우주전함	1	AF_TRANSPORT	1	1217
우주화물선	AF_TRANSPORT	5	1	1	0	우주화물선	1	AF_TRANSPORT	1	1217
워릭스	TMI_SERVICE	3	1	1	0	워릭스	1	TMI_SERVICE	1	716
원 모어 나이트	AFA_MUSIC	8	1	1	0	원 모어 나이트	1	AFA_MUSIC	1	201
원 판사	PS_NAME	4	1	1	0	원 판사	1	PS_NAME	1	21537
원결영	PS_NAME	3	1	0	1	원결영	1	PS_NAME	1	21537
원내대표단	OGG_POLITICS	5	1	1	0	원내대표단	1	OGG_POLITICS	1	4964
원내대표직	CV_POSITION	5	1	1	0	원내대표직	1	CV_POSITION	1	4600
원더걸스 유빈	PS_NAME	7	1	1	0	원더걸스 유빈	1	PS_NAME	1	21537
원동연	PS_NAME	3	1	1	0	원동연	1	PS_NAME	1	21537
원두	CV_FOOD	2	1	1	0	원두	1	CV_FOOD	1	402
원레	AFA_VIDEO	2	1	1	0	원레	1	AFA_VIDEO	1	2799
원령공주	AFA_VIDEO	4	1	1	0	원령공주	1	AFA_VIDEO	1	2799
원로목사	CV_OCCUPATION	4	1	1	0	원로목사	1	CV_OCCUPATION	1	4368
원모	PS_CHARACTER	2	1	0	1	원모	1	PS_CHARACTER	1	1027
원무과	FD_MEDICINE	3	1	1	0	원무과	1	FD_MEDICINE	1	39
원바운드	TM_SPORTS	4	1	1	0	원바운드	1	TM_SPORTS	1	408
원빈 이나영 부부	PS_NAME	9	1	1	0	원빈 이나영 부부	1	PS_NAME	1	21537
원상	LCP_COUNTY	2	1	0	1	원상	1	LCP_COUNTY	1	1341
원세훈 국가정보원장	PS_NAME	10	1	1	0	원세훈 국가정보원장	1	PS_NAME	1	21537
원쇼	EV_FESTIVAL	2	1	1	0	원쇼	1	EV_FESTIVAL	1	199
원순	PS_NAME	2	1	1	0	원순	1	PS_NAME	1	21537
원스 어폰 어 타임 인 멕시코	AFA_VIDEO	16	1	1	0	원스 어폰 어 타임 인 멕시코	1	AFA_VIDEO	1	2799
원스어폰어타임	AFA_VIDEO	7	1	1	0	원스어폰어타임	1	AFA_VIDEO	1	2799
원영섭	PS_NAME	3	1	1	0	원영섭	1	PS_NAME	1	21537
원영스님	PS_NAME	4	1	1	0	원영스님	1	PS_NAME	1	21537
원유철	PS_NAME	3	1	1	0	원유철	1	PS_NAME	1	21537
원유철 의원	PS_NAME	6	1	1	0	원유철 의원	1	PS_NAME	1	21537
원이	PS_NAME	2	1	1	0	원이	1	PS_NAME	1	21537
원이대로	AF_ROAD	4	1	0	1	원이대로	1	AF_ROAD	1	209
원자력발전소	OGG_SCIENCE	6	1	0	1	원자력발전소	1	OGG_SCIENCE	1	21
원자바오(溫家寶)	PS_NAME	9	1	0	1	원자바오(溫家寶)	1	PS_NAME	1	21537
원장 C	PS_NAME	4	1	1	0	원장 C	1	PS_NAME	1	21537
원장 박씨	PS_NAME	5	1	1	0	원장 박씨	1	PS_NAME	1	21537
원장 이혜정	PS_NAME	6	1	1	0	원장 이혜정	1	PS_NAME	1	21537
원자바오(溫家寶) 총리	CV_ART	12	1	0	1	원자바오(溫家寶) 총리	1	CV_ART	1	7666
원전반대그룹	OGG_POLITICS	6	1	1	0	원전반대그룹	1	OGG_POLITICS	1	4964
원정	PS_NAME	2	1	1	0	원정	1	PS_NAME	1	21537
원저우(溫州)시	LCP_CITY	8	1	0	1	원저우(溫州)시	1	LCP_CITY	1	1768
원정 경기	EV_SPORTS	5	1	1	0	원정 경기	1	EV_SPORTS	1	860
원정스님	CV_POSITION	4	1	1	0	원정스님	1	CV_POSITION	1	4600
원조 먹방여신 박수진	PS_NAME	11	1	0	1	원조 먹방여신 박수진	1	PS_NAME	1	21537
원주 동부	OGG_SPORTS	5	1	0	1	원주 동부	1	OGG_SPORTS	1	1017
원주소방서	OGG_POLITICS	5	1	1	0	원주소방서	1	OGG_POLITICS	1	4964
원천동	LCP_COUNTY	3	1	0	1	원천동	1	LCP_COUNTY	1	1341
원태희	PS_NAME	3	1	1	0	원태희	1	PS_NAME	1	21537
원티드 솔트 툼레이더	AFA_VIDEO	11	1	0	1	원티드 솔트 툼레이더	1	AFA_VIDEO	1	2799
원펀치	PS_NAME	3	1	0	1	원펀치	1	PS_NAME	1	21537
원형정자세포	TM_CELL_TISSUE_ORGAN	6	1	1	0	원형정자세포	1	TM_CELL_TISSUE_ORGAN	1	131
워스트3	QT_ORDER	4	1	1	0	워스트3	1	QT_ORDER	1	2695
원샷	QT_COUNT	2	1	1	0	원샷	1	QT_COUNT	1	3399
원혜영	PS_NAME	3	1	1	0	원혜영	1	PS_NAME	1	21537
원혜영 의원	PS_NAME	6	1	1	0	원혜영 의원	1	PS_NAME	1	21537
원효대사	PS_NAME	4	1	1	0	원효대사	1	PS_NAME	1	21537
월가	LC_OTHERS	2	1	1	0	월가	1	LC_OTHERS	1	1375
월그린	OGG_ECONOMY	3	1	0	1	월그린	1	OGG_ECONOMY	1	2003
월드 오브 워십	AFW_OTHER_PRODUCTS	8	1	1	0	월드 오브 워십	1	AFW_OTHER_PRODUCTS	1	376
월드 오브 워크래프트	AFW_OTHER_PRODUCTS	11	1	1	0	월드 오브 워크래프트	1	AFW_OTHER_PRODUCTS	1	376
월량대표아적심	AFA_MUSIC	7	1	1	0	월량대표아적심	1	AFA_MUSIC	1	201
월렘 데포	PS_NAME	5	1	1	0	월렘 데포	1	PS_NAME	1	21537
월레스	PS_CHARACTER	3	1	0	1	월레스	1	PS_CHARACTER	1	1027
월레스와 그로밋	AFA_VIDEO	8	1	0	1	월레스와 그로밋	1	AFA_VIDEO	1	2799
월리	PS_PET	2	1	1	0	월리	1	PS_PET	1	29
월세 유세윤	PS_NAME	6	1	1	0	월세 유세윤	1	PS_NAME	1	21537
월켄	PS_NAME	2	1	0	1	월켄	1	PS_NAME	1	21537
워리어	PS_NAME	3	1	1	0	워리어	1	PS_NAME	1	21537
월트	PS_CHARACTER	2	1	1	0	월트	1	PS_CHARACTER	1	1027
웜비어	PS_NAME	3	1	0	1	웜비어	1	PS_NAME	1	21537
워스트5	AFA_VIDEO	4	1	0	1	워스트5	1	AFA_VIDEO	1	2799
워싱턴 내셔널스	OGG_SPORTS	8	1	0	1	워싱턴 내셔널스	1	OGG_SPORTS	1	1017
워싱턴 주 매코드 공군기지	LC_OTHERS	14	1	1	0	워싱턴 주 매코드 공군기지	1	LC_OTHERS	1	1375
워싱턴DC 검찰청	OGG_POLITICS	9	1	1	0	워싱턴DC 검찰청	1	OGG_POLITICS	1	4964
워싱턴DC 경찰	OGG_POLITICS	8	1	0	1	워싱턴DC 경찰	1	OGG_POLITICS	1	4964
워크래프트	AFA_VIDEO	5	1	1	0	워크래프트	1	AFA_VIDEO	1	2799
워포드	PS_NAME	3	1	0	1	워포드	1	PS_NAME	1	21537
웍투리멤버	AFA_VIDEO	5	1	1	0	웍투리멤버	1	AFA_VIDEO	1	2799
원미경찰서	LC_OTHERS	5	1	1	0	원미경찰서	1	LC_OTHERS	1	1375
월드 프리미어 레드카펫 행사	EV_OTHERS	15	1	1	0	월드 프리미어 레드카펫 행사	1	EV_OTHERS	1	981
월드컵 예선	EV_SPORTS	6	1	1	0	월드컵 예선	1	EV_SPORTS	1	860
월드컵 예선 플레이오프	EV_SPORTS	12	1	1	0	월드컵 예선 플레이오프	1	EV_SPORTS	1	860
월드컵 토너먼트	EV_SPORTS	8	1	1	0	월드컵 토너먼트	1	EV_SPORTS	1	860
월드프리미어&레드카펫	EV_FESTIVAL	11	1	1	0	월드프리미어&레드카펫	1	EV_FESTIVAL	1	199
월마트 아칸소 챔피언십	EV_SPORTS	12	1	1	0	월마트 아칸소 챔피언십	1	EV_SPORTS	1	860
월말	DT_DURATION	2	1	1	0	월말	1	DT_DURATION	1	1911
월성본부	OGG_OTHERS	4	1	0	1	월성본부	1	OGG_OTHERS	1	591
월스크리트저널 디지털 라이브 컨퍼런스	EV_OTHERS	20	1	0	1	월스크리트저널 디지털 라이브 컨퍼런스	1	EV_OTHERS	1	981
월트 디즈니	OGG_ECONOMY	6	1	1	0	월트 디즈니	1	OGG_ECONOMY	1	2003
워너	OGG_ECONOMY	2	1	0	1	워너	1	OGG_ECONOMY	1	2003
워너브라더스	OGG_ECONOMY	6	1	0	1	워너브라더스	1	OGG_ECONOMY	1	2003
워렌	LCP_CITY	2	1	1	0	워렌	1	LCP_CITY	1	1768
워싱턴 D.C	LCP_CAPITALCITY	7	1	0	1	워싱턴 D.C	1	LCP_CAPITALCITY	1	1162
워싱턴 주 시애틀	LCP_CITY	9	1	1	0	워싱턴 주 시애틀	1	LCP_CITY	1	1768
워싱턴시	LCP_CITY	4	1	1	0	워싱턴시	1	LCP_CITY	1	1768
월롭스섬	LCG_ISLAND	4	1	1	0	월롭스섬	1	LCG_ISLAND	1	148
워치&파인주얼리그랜드페어	EV_FESTIVAL	13	1	1	0	워치&파인주얼리그랜드페어	1	EV_FESTIVAL	1	199
월요	DT_DAY	2	1	1	0	월요	1	DT_DAY	1	5422
월요일까지	DT_OTHERS	5	1	1	0	월요일까지	1	DT_OTHERS	1	1709
월화	DT_DAY	2	1	1	0	월화	1	DT_DAY	1	5422
워킹 데드	AFA_VIDEO	5	1	1	0	워킹 데드	1	AFA_VIDEO	1	2799
원 나잇 스탠드	AFA_VIDEO	8	1	1	0	원 나잇 스탠드	1	AFA_VIDEO	1	2799
월광	AFA_VIDEO	2	1	1	0	월광	1	AFA_VIDEO	1	2799
월세 유세윤 3월호 '우리 싸웠어요'	AFA_DOCUMENT	20	1	1	0	월세 유세윤 3월호 '우리 싸웠어요'	1	AFA_DOCUMENT	1	193
월터와 숀의	AFA_VIDEO	6	1	1	0	월터와 숀의	1	AFA_VIDEO	1	2799
워싱턴DC 국무부 청사	AF_BUILDING	12	1	0	1	워싱턴DC 국무부 청사	1	AF_BUILDING	1	655
워터 디바이너	AFA_VIDEO	7	1	1	0	워터 디바이너	1	AFA_VIDEO	1	2799
월드컵터널	AF_BUILDING	5	1	1	0	월드컵터널	1	AF_BUILDING	1	655
월성 1호기	AF_BUILDING	6	1	0	1	월성 1호기	1	AF_BUILDING	1	655
월성원전 1호기	AF_BUILDING	8	1	1	0	월성원전 1호기	1	AF_BUILDING	1	655
웨	PS_NAME	1	1	0	1	웨	1	PS_NAME	1	21537
웨딩싱어즈	AFA_VIDEO	5	1	1	0	웨딩싱어즈	1	AFA_VIDEO	1	2799
웨스 엔더슨	PS_NAME	6	1	0	1	웨스 엔더슨	1	PS_NAME	1	21537
웨스 크레이븐 감독	PS_NAME	10	1	1	0	웨스 크레이븐 감독	1	PS_NAME	1	21537
웨스턴 오스트레일리아	LC_OTHERS	11	1	1	0	웨스턴 오스트레일리아	1	LC_OTHERS	1	1375
웨스트랜드	LC_OTHERS	5	1	1	0	웨스트랜드	1	LC_OTHERS	1	1375
웨스트민스터 공작	PS_NAME	9	1	1	0	웨스트민스터 공작	1	PS_NAME	1	21537
웨슬리 스나입	PS_NAME	7	1	1	0	웨슬리 스나입	1	PS_NAME	1	21537
웨스트민스터 의사당	AF_BUILDING	10	1	0	1	웨스트민스터 의사당	1	AF_BUILDING	1	655
웨스트버지니아	LCP_PROVINCE	7	1	0	1	웨스트버지니아	1	LCP_PROVINCE	1	1100
웨스트벵골 주	LCP_PROVINCE	7	1	1	0	웨스트벵골 주	1	LCP_PROVINCE	1	1100
웨스트시	LCP_CITY	4	1	1	0	웨스트시	1	LCP_CITY	1	1768
웨어	AFW_OTHER_PRODUCTS	2	1	0	1	웨어	1	AFW_OTHER_PRODUCTS	1	376
웨어러블	TMI_HW	4	1	1	0	웨어러블	1	TMI_HW	1	854
웨이보(微博)	TMI_SERVICE	7	1	1	0	웨이보(微博)	1	TMI_SERVICE	1	716
웸블리 스타디움	AF_BUILDING	8	1	1	0	웸블리 스타디움	1	AF_BUILDING	1	655
웹캠	TMI_HW	2	1	1	0	웹캠	1	TMI_HW	1	854
웨어러블 단말기	TMI_HW	8	1	1	0	웨어러블 단말기	1	TMI_HW	1	854
웨이웨이	PS_NAME	4	1	1	0	웨이웨이	1	PS_NAME	1	21537
웬디 셔먼	PS_NAME	5	1	1	0	웬디 셔먼	1	PS_NAME	1	21537
